symbol,product_type,put_call,strike,net_position,price,currency,multiplier,maturity_date
PETR4,OP,Call,31.6,-62900,0.975075006,BRL,1,1/21/2022
VALE3,OP,Put,98.47,300,26.8797226,BRL,1,1/21/2022
MRFG,OP,Call,26.5,-5000,0.251698077,BRL,1,1/21/2022
ABEV,OP,Put,17.25,1000,1.444222927,BRL,1,1/21/2022
YDUQ3,OP,Call,25.5,-17400,0.182937145,BRL,1,12/17/2021
MGLU3,OP,Call,13.74,-24400,0.006945319,BRL,1,12/17/2021
BOVA,OP,Call,95,-5641,4.502160072,BRL,1,12/17/2021
VALE3,OP,Call,59.47,1600,11.55957985,BRL,1,12/17/2021
ITSA4,OP,Call,11.39,251500,0.032218941,BRL,1,1/21/2022
PETR4,OP,Put,22.99,-132600,0.094846286,BRL,1,12/17/2021
ITSA4,ST,,,665453,9.725000381,BRL,1,
VIIA3,OP,Put,6.6,23200,1.452262163,BRL,1,1/21/2022
LAME4,OP,Put,5,12300,0.28301385,BRL,1,12/17/2021
BRML3,OP,Put,8.2,133000,0.606188059,BRL,1,12/17/2021
AAPL,OP,Put,145,700,1.549015641,USD,100,1/21/2022
CSNA,OP,Call,18,-5000,4.509775639,BRL,1,1/21/2022
VIVT3,OP,Call,53.63,4000,0.102997735,BRL,1,12/17/2021
VALE3,OP,Put,58.61,-63900,1.869161487,BRL,1,4/14/2022
JBSS3,OP,Put,38.48,1000,4.494114876,BRL,1,1/21/2022
BBDC4,OP,Put,23.55,25900,3.472189188,BRL,1,12/17/2021
BRKM5,OP,Put,47.5,-20300,1.570443749,BRL,1,1/21/2022
YDUQ3,OP,Put,20.5,1000,1.151312113,BRL,1,1/21/2022
CYRE3,OP,Put,15.5,31000,2.424411058,BRL,1,1/21/2022
USIM5,OP,Call,13.57,-3500,0.682864428,BRL,1,12/17/2021
VIIA3,OP,Put,15,15300,9.587915421,BRL,1,1/21/2022
VALE3,OP,Put,55.47,78300,0.150961399,BRL,1,12/17/2021
VALE3,OP,Put,84.47,-34500,13.59993172,BRL,1,1/21/2022
VIIA3,ST,,,2100,5.25,BRL,1,
BBAS,ST,,,55101,31.57500076,BRL,1,
PETR4,OP,Put,30.99,185000,1.859633684,BRL,1,12/17/2021
ELET3,OP,Call,41.05,14600,0.032436833,BRL,1,12/17/2021
ELET6,OP,Call,39.5,6000,0.020075278,BRL,1,12/17/2021
BBAS,OP,Call,31.12,30600,1.364153981,BRL,1,12/17/2021
EMBR3,OP,Call,19,117300,0.755042434,BRL,1,12/17/2021
GGBR4,OP,Call,32.9,5000,0.013289472,BRL,1,12/17/2021
VALE3,OP,Put,109.61,-24400,35.61178207,BRL,1,4/14/2022
GGBR4,OP,Put,26.9,14200,1.266538382,BRL,1,12/17/2021
VALE3,OP,Put,89.47,13700,18.66893768,BRL,1,12/17/2021
BRFS3,OP,Put,23.25,56000,3.972299099,BRL,1,1/21/2022
RADL3,OP,Call,22.37,-12000,0.521829069,BRL,1,12/17/2021
PETR4,OP,Call,34.1,223800,2.488143444,BRL,1,7/15/2022
MGLU3,OP,Call,12.24,-216900,0.014227768,BRL,1,12/17/2021
VIVT3,OP,Put,48.88,6700,0.546181798,BRL,1,12/17/2021
GGBR4,OP,Call,27.65,63600,0.514631927,BRL,1,12/17/2021
MULT3,OP,Call,20,24000,1.039031625,BRL,1,1/21/2022
PETR4,OP,Put,30.35,-500,2.257303238,BRL,1,2/18/2022
ABEV,OP,Put,17.4,40000,1.648729205,BRL,1,2/18/2022
B3SA3,ST,,,-2498,11.13500023,BRL,1,
B3SA3,OP,Put,13.6,219300,2.407520294,BRL,1,1/21/2022
BOVA,OP,Call,128,-31675,0.047390286,BRL,1,1/21/2022
HYPE3,OP,Call,28,48800,1.016906023,BRL,1,1/21/2022
USIM5,OP,Call,11.96,83400,2.175533056,BRL,1,1/21/2022
BRDT3,OP,Put,22.5,104000,1.779909849,BRL,1,1/21/2022
VALE3,OP,Put,94.47,42300,23.6308651,BRL,1,12/17/2021
LAME4,OP,Call,5.4,100,0.467482656,BRL,1,1/21/2022
ELET6,OP,Call,39,-12100,0.026244447,BRL,1,12/17/2021
JBSS3,OP,Put,31.48,-2000,0.796878994,BRL,1,1/21/2022
MGLU3,OP,Put,9.49,17900,2.52539444,BRL,1,1/21/2022
MGLU3,OP,Call,19.74,-100,0.001426231,BRL,1,12/17/2021
PETR4,OP,Call,39.6,300,1.142888904,BRL,1,7/15/2022
MGLU3,OP,Put,22.24,1800,15.15216541,BRL,1,12/17/2021
VALE3,OP,Put,48.21,24000,0.963444173,BRL,1,7/15/2022
VALE3,OP,Put,73.61,34700,7.007820606,BRL,1,4/14/2022
USIM5,OP,Call,12.57,-1000,1.305982113,BRL,1,12/17/2021
PETR4,OP,Put,19.1,-200,0.106069669,BRL,1,1/21/2022
CIEL3,OP,Put,2.46,244900,0.440267205,BRL,1,12/17/2021
VIIA3,OP,Put,12,60600,6.714454174,BRL,1,12/17/2021
ELET6,OP,Put,39.5,-12000,7.129402161,BRL,1,12/17/2021
EGIE3,OP,Call,40,-18500,0.767176569,BRL,1,1/21/2022
VALE3,OP,Put,83.97,12800,13.24803543,BRL,1,12/17/2021
VALE3,OP,Call,121.47,-100,0.035924625,BRL,1,1/21/2022
ITSA4,OP,Put,10.47,80400,0.735165477,BRL,1,12/17/2021
VIIA3,OP,Put,15.75,6300,10.32779789,BRL,1,1/21/2022
VIIA3,OP,Put,10,-500,4.726491451,BRL,1,12/17/2021
BBDC4,OP,Call,19.84,14800,1.299797654,BRL,1,1/21/2022
VALE3,OP,Put,70.21,-6600,6.18578434,BRL,1,7/15/2022
VALE3,OP,Call,85.97,77000,0.533704937,BRL,1,1/21/2022
ABEV,OP,Put,14.57,-114900,0.076486275,BRL,1,12/17/2021
CSNA,OP,Call,51.35,300,,BRL,1,5/21/2021
VALE3,OP,Put,64.61,33700,3.387715101,BRL,1,4/14/2022
ITUB4,OP,Call,26.49,21600,0.114519313,BRL,1,1/21/2022
MRFG,OP,Put,25,-2400,3.195355415,BRL,1,1/21/2022
USIM5,ST,,,-512970,13.52499962,BRL,1,
MGLU3,OP,Put,7.29,-181600,0.658027172,BRL,1,12/17/2021
ELET3,OP,Put,35.05,4700,2.51216507,BRL,1,12/17/2021
BBDC4,OP,Put,23.05,5320,2.986753464,BRL,1,12/17/2021
PETR4,OP,Put,25.99,-210300,0.246382132,BRL,1,12/17/2021
BRDT3,OP,Call,26.72,800,0.023274435,BRL,1,12/17/2021
JBSS3,OP,Put,34.98,-6600,1.602981091,BRL,1,12/17/2021
BRAP4,OP,Put,47.5,-1200,1.568863392,BRL,1,1/21/2022
PETR4,OP,Call,26.99,72200,2.984057665,BRL,1,12/17/2021
PETR4,OP,Put,29.24,-466500,0.898418427,BRL,1,12/17/2021
MULT3,OP,Put,19,8900,0.685748756,BRL,1,12/17/2021
EQTL,OP,Put,23.78,-16200,1.16977036,BRL,1,12/17/2021
BBAS,OP,Put,33.62,28100,2.278892279,BRL,1,12/17/2021
ABEV,OP,Call,16.57,-14400,0.207565755,BRL,1,12/17/2021
ELET6,OP,Put,33.5,-18000,2.343638659,BRL,1,1/21/2022
VALE3,OP,Put,80.47,53800,9.892097473,BRL,1,12/17/2021
YDUQ3,OP,Put,26.5,-21500,4.526991844,BRL,1,12/17/2021
BBDC4,OP,Call,23.91,37200,0.013464909,BRL,1,12/17/2021
USIM5,OP,Call,12.96,-190400,1.518546939,BRL,1,1/21/2022
MGLU3,OP,Put,13.49,25100,6.344490051,BRL,1,1/21/2022
GGBR4,OP,Put,19.9,12000,0.069908462,BRL,1,12/17/2021
ABEV,OP,Call,17.65,-600,0.438549846,BRL,1,2/18/2022
GOAU4,OP,Call,10.51,-120600,0.637794435,BRL,1,12/17/2021
BRML3,OP,Call,7,-13800,0.849491596,BRL,1,12/17/2021
UGPA3,OP,Put,12.3,9200,0.097942971,BRL,1,12/17/2021
ABEV,OP,Call,18.25,116700,0.138443202,BRL,1,1/21/2022
ELET3,OP,Put,29.05,200,0.195168599,BRL,1,12/17/2021
PETR4,OP,Put,26.6,92400,1.687861443,BRL,1,7/15/2022
VIIA3,OP,Call,6.3,51400,0.067877285,BRL,1,12/17/2021
VIIA3,OP,Call,11.5,59000,,BRL,1,12/17/2021
BBAS,OP,Call,34.71,7000,0.664794683,BRL,1,1/21/2022
ELET6,OP,Call,32.5,5100,1.068596005,BRL,1,12/17/2021
PETR3,OP,Call,30,35000,2.127944231,BRL,1,1/21/2022
CIEL3,OP,Put,2.16,-45000,0.22839193,BRL,1,1/21/2022
BRKM5,OP,Call,59,2800,0.569754601,BRL,1,12/17/2021
VALE3,OP,Put,63.47,-297300,0.627755165,BRL,1,12/17/2021
JBSS3,OP,Call,36.98,32500,0.981035531,BRL,1,1/21/2022
VIIA3,OP,Put,5.6,-31600,0.706070065,BRL,1,1/21/2022
PCAR3,OP,Call,29.25,37800,0.086171173,BRL,1,1/21/2022
PETR4,OP,Call,34.1,187000,0.382495582,BRL,1,1/21/2022
EQTL,OP,Put,23.03,35000,0.706119061,BRL,1,12/17/2021
PCAR3,OP,Call,23.5,3100,0.336843252,BRL,1,12/17/2021
BBAS,OP,Put,33.37,2000,2.087336302,BRL,1,12/17/2021
BBDC3,OP,Call,17.11,-56000,0.550163329,BRL,1,12/17/2021
ABEV,OP,Put,18.07,-15200,2.10580945,BRL,1,12/17/2021
VIIA3,OP,Put,8.1,-5200,2.842783689,BRL,1,12/17/2021
VALE3,OP,Put,95.61,-22900,22.81603241,BRL,1,4/14/2022
RADL3,OP,Put,23.87,49500,1.941385865,BRL,1,12/17/2021
BRFS3,OP,Put,14.25,-38300,0.089310706,BRL,1,1/21/2022
PETR4,OP,Call,30.74,1400,0.593020797,BRL,1,12/17/2021
VIIA3,OP,Put,6.9,36000,1.709751129,BRL,1,1/21/2022
MGLU3,OP,Call,19.24,-20800,0.001597526,BRL,1,12/17/2021
VALE3,OP,Call,91.47,14300,0.246971473,BRL,1,1/21/2022
B3SA3,OP,Put,11.6,-108200,0.901998878,BRL,1,1/21/2022
B3SA3,OP,Put,21.99,-500,10.43622398,BRL,1,2/18/2022
MGLU3,OP,Put,6.99,-63400,0.691925228,BRL,1,1/21/2022
GGBR4,OP,Call,28.4,49000,0.32131198,BRL,1,12/17/2021
VIIA3,OP,Put,18.25,1000,12.93865871,BRL,1,12/17/2021
RADL3,ST,,,-1169,21.98500061,BRL,1,
PETR4,OP,Call,29.99,-171800,0.892805755,BRL,1,12/17/2021
CYRE3,OP,Call,16.5,73700,0.292179197,BRL,1,1/21/2022
CMIG4,ST,,,928,13.03999996,BRL,1,
MGLU3,OP,Put,19.74,2000,12.66311932,BRL,1,12/17/2021
VALE3,OP,Put,106.47,9000,35.56511307,BRL,1,12/17/2021
BBAS,OP,Put,29.46,-22400,0.753383875,BRL,1,1/21/2022
ABEV,OP,Put,16.32,170400,0.623328745,BRL,1,12/17/2021
PETR4,OP,Call,39.85,4100,0.888839424,BRL,1,6/17/2022
MGLU3,OP,Call,9.89,900,0.128421456,BRL,1,1/21/2022
VALE3,OP,Call,60.47,-5000,11.86818218,BRL,1,1/21/2022
VIIA3,OP,Put,7.8,14800,2.535037041,BRL,1,1/21/2022
ITSA4,OP,Put,10.22,23100,0.522285879,BRL,1,12/17/2021
CSNA,OP,Call,27.5,23000,0.358597249,BRL,1,1/21/2022
VIVT3,OP,Put,49.38,6000,0.709233582,BRL,1,12/17/2021
BBAS,OP,Call,30.12,90100,2.047378063,BRL,1,12/17/2021
VIIA3,OP,Call,5.6,-10500,0.207115695,BRL,1,12/17/2021
MULT3,OP,Call,20.5,-30400,0.842425108,BRL,1,1/21/2022
BBDC4,OP,Call,25.3,-25800,0.061330911,BRL,1,1/21/2022
EQTL,OP,Call,23,22400,1.12759316,BRL,1,1/21/2022
BBAS,OP,Call,30.71,-20300,2.380575895,BRL,1,1/21/2022
ABEV,OP,Put,16.57,22400,0.789299786,BRL,1,12/17/2021
MRFG,OP,Call,27.1,-7100,0.042015042,BRL,1,12/17/2021
CSNA,OP,Call,28.73,-3100,0.040534046,BRL,1,12/17/2021
BRDT3,OP,Call,25.72,62400,0.032856539,BRL,1,12/17/2021
LAME4,OP,Call,7.1,4100,0.023636289,BRL,1,12/17/2021
MGLU3,OP,Put,8.89,-163000,1.950292945,BRL,1,12/17/2021
VALE3,OP,Put,54.97,-15300,0.139048204,BRL,1,12/17/2021
VIIA3,OP,Call,8.9,-500,0.03220582,BRL,1,1/21/2022
CSNA,OP,Call,20.73,23800,1.787762284,BRL,1,12/17/2021
BBAS,OP,Call,31.71,-106300,1.805268168,BRL,1,1/21/2022
PCAR3,OP,Put,28.5,40800,6.435542107,BRL,1,12/17/2021
BRML3,OP,Call,7.8,19400,0.318553299,BRL,1,12/17/2021
EMBR3,OP,Call,27,22400,0.02494067,BRL,1,12/17/2021
PETR4,OP,Call,32.1,-30500,1.280888438,BRL,1,2/18/2022
VIIA3,OP,Call,13,5700,,BRL,1,12/17/2021
ELET3,OP,Put,32.55,-9600,1.008177876,BRL,1,12/17/2021
VIVT3,OP,Put,52,-9000,2.758045435,BRL,1,1/21/2022
PETR4,OP,Call,30.35,-900,1.974434137,BRL,1,2/18/2022
CSAN3,ST,,,106,21.33499908,BRL,1,
VIIA3,OP,Put,26.5,1400,21.1546402,BRL,1,12/17/2021
ABEV,OP,Call,19.15,500,0.161960483,BRL,1,2/18/2022
RADL3,OP,Put,22.37,4900,0.840673089,BRL,1,12/17/2021
PETR4,OP,Put,31.24,-6500,2.038710117,BRL,1,12/17/2021
PETR4,OP,Call,31.74,22600,0.327227265,BRL,1,12/17/2021
BRKM5,OP,Put,60,3000,7.012014389,BRL,1,12/17/2021
VALE3,OP,Call,87.97,-9300,0.057768282,BRL,1,12/17/2021
BBAS,OP,Call,31.96,4800,1.673857093,BRL,1,1/21/2022
GGBR4,OP,Call,27.9,-23400,0.443328589,BRL,1,12/17/2021
MULT3,OP,Call,21,-64900,0.244780198,BRL,1,12/17/2021
VIVT3,ST,,,-666,50.16500092,BRL,1,
LAME4,OP,Call,5.9,-23400,0.114889681,BRL,1,12/17/2021
EMBR3,OP,Call,23.5,8100,0.073902048,BRL,1,12/17/2021
JBSS3,OP,Put,35.73,800,2.565604925,BRL,1,1/21/2022
MGLU3,OP,Put,15.24,500,8.185239792,BRL,1,12/17/2021
GGBR4,OP,Call,27.28,60600,1.387488604,BRL,1,1/21/2022
PETR4,OP,Put,24.99,2000,0.179511338,BRL,1,12/17/2021
MGLU3,OP,Call,10.99,58600,0.074766122,BRL,1,1/21/2022
MGLU3,OP,Call,7.99,-6600,0.413320929,BRL,1,1/21/2022
BBSE,OP,Call,20.48,-31700,0.584276736,BRL,1,12/17/2021
GE,ST,,,2670,94.1499939,USD,1,
CSNA,OP,Call,28,200,0.308384687,BRL,1,1/21/2022
B3SA3,OP,Put,14.6,1900,3.336158276,BRL,1,1/21/2022
VIIA3,OP,Call,6.8,-90000,0.141054228,BRL,1,1/21/2022
VIIA3,OP,Call,8.2,-2800,0.011371693,BRL,1,12/17/2021
ITUB4,OP,Put,22.91,-339900,0.888536632,BRL,1,12/17/2021
BRDT3,OP,Call,23.22,-43000,0.17331329,BRL,1,12/17/2021
GGBR4,OP,Put,24.15,-34500,0.321315646,BRL,1,12/17/2021
BRML3,OP,Call,8.8,-69800,0.218436033,BRL,1,1/21/2022
PETR4,OP,Put,22.1,200300,0.314457506,BRL,1,2/18/2022
VIIA3,OP,Call,8.3,-3700,0.010778976,BRL,1,12/17/2021
BRFS3,OP,Call,35.5,14800,8.74E-06,BRL,1,12/17/2021
BOVA,OP,Call,95,19900,6.513545513,BRL,1,1/21/2022
B3SA3,OP,Put,15.6,9300,4.300843716,BRL,1,1/21/2022
GGBR4,OP,Call,30.9,100,0.052283876,BRL,1,12/17/2021
ITUB4,OP,Put,22.74,331500,1.079203963,BRL,1,1/21/2022
BRML3,OP,Call,8,-78400,0.237723246,BRL,1,12/17/2021
ITSA4,OP,Call,10.47,57000,0.029352827,BRL,1,12/17/2021
BOVA,OP,Put,111,8414,12.6154356,BRL,1,1/21/2022
VIIA3,OP,Put,19.5,1200,14.18363667,BRL,1,12/17/2021
ELET3,OP,Call,38.55,-3700,0.071244337,BRL,1,12/17/2021
MGLU3,OP,Put,9.89,24200,2.887132883,BRL,1,1/21/2022
MGLU3,OP,Call,7.29,-20000,0.395815402,BRL,1,12/17/2021
B3SA3,OP,Call,14.1,67800,0.072709069,BRL,1,1/21/2022
TAEE11,OP,Put,38,14400,1.973400593,BRL,1,12/17/2021
BRAP4,OP,Call,53.66,13600,0.587911248,BRL,1,12/17/2021
VALE3,OP,Put,68.21,-20000,5.405158043,BRL,1,7/15/2022
JBSS3,OP,Call,39.48,-16200,0.440691739,BRL,1,1/21/2022
VALE3,OP,Call,67.47,19700,6.575834751,BRL,1,1/21/2022
QQQ,OP,Put,348,-722,1.146035433,USD,100,12/17/2021
BOVA,OP,Put,115,99,16.26558113,BRL,1,1/21/2022
CIEL3,OP,Put,2.56,171500,0.535816491,BRL,1,12/17/2021
BBAS,OP,Call,34.96,72400,0.605185926,BRL,1,1/21/2022
BBDC3,OP,Call,19.61,-700,0.030113034,BRL,1,12/17/2021
PETR4,OP,Put,27.6,-37000,1.564403057,BRL,1,4/14/2022
BBDC4,OP,Call,22.82,100,0.263176203,BRL,1,1/21/2022
B3SA3,OP,Call,16.56,-49300,,BRL,1,12/17/2021
B3SA3,OP,Put,16.56,167700,5.360945702,BRL,1,12/17/2021
CSNA,OP,Call,26.73,-7700,0.082592517,BRL,1,12/17/2021
ELET6,OP,Put,32,-12000,1.58793366,BRL,1,1/21/2022
BBAS,OP,Put,28.21,1400,0.492082357,BRL,1,1/21/2022
MGLU3,OP,Put,22.99,2100,15.89894867,BRL,1,12/17/2021
VIIA3,OP,Put,9.6,600,4.272257805,BRL,1,1/21/2022
EGIE3,OP,Call,41.5,17000,0.354376018,BRL,1,1/21/2022
BBAS,OP,Call,36.87,-6800,0.050980367,BRL,1,12/17/2021
MRFG,ST,,,-1756,21.95000076,BRL,1,
BRKM5,OP,Call,48.5,-4400,5.679237843,BRL,1,12/17/2021
YDUQ3,OP,Call,22,4700,1.20068264,BRL,1,12/17/2021
BOVA,OP,Call,98,-4083,4.655331135,BRL,1,1/21/2022
TAEE11,OP,Put,35,-1000,0.294073641,BRL,1,12/17/2021
MULT3,OP,Call,18,-400,1.63078618,BRL,1,12/17/2021
VIVT3,OP,Call,46.38,3600,3.900517941,BRL,1,12/17/2021
VIVT3,ST,,,18666,50.16500092,BRL,1,
MGLU3,OP,Call,15.99,-170300,0.003907129,BRL,1,12/17/2021
BBDC4,OP,Call,26.68,100,0.004955504,BRL,1,12/17/2021
BBAS,OP,Put,28.46,27200,0.535965979,BRL,1,1/21/2022
BRFS3,OP,Call,23.25,-12200,0.248287797,BRL,1,1/21/2022
UGPA3,OP,Call,15.3,-8700,0.150280222,BRL,1,12/17/2021
CYRE3,OP,Put,16.5,16500,3.216430664,BRL,1,1/21/2022
GGBR4,OP,Put,27.15,9500,1.4123348,BRL,1,12/17/2021
ABEV,OP,Call,16.32,21200,0.289579511,BRL,1,12/17/2021
BRKM5,OP,Put,46,-10000,1.224697828,BRL,1,1/21/2022
BBDC4,OP,Call,17.06,-110,4.700900078,BRL,1,7/15/2022
BBAS,OP,Call,28.12,-16600,3.727765083,BRL,1,12/17/2021
CIEL3,OP,Call,2.46,-37000,0.061342001,BRL,1,1/21/2022
ABEV,OP,Call,15.07,332900,1.057193995,BRL,1,12/17/2021
VIIA3,ST,,,-19467,5.25,BRL,1,
HYPE3,OP,Call,28.22,-5000,0.377334476,BRL,1,12/17/2021
GGBR4,OP,Call,33.15,35100,0.012464762,BRL,1,12/17/2021
VALE3,OP,Call,53.97,1000,16.86351204,BRL,1,12/17/2021
CYRE3,OP,Call,16.91,27300,0.048205603,BRL,1,12/17/2021
HYPE3,OP,Call,29.5,-15400,0.536531448,BRL,1,1/21/2022
VIIA3,OP,Put,4.9,8400,0.20727253,BRL,1,12/17/2021
PETR4,OP,Call,28.1,-53000,2.759464025,BRL,1,1/21/2022
VIIA3,OP,Put,9.9,400,4.627101898,BRL,1,12/17/2021
ABEV,OP,Put,14.5,-400,0.235688701,BRL,1,1/21/2022
MGLU3,OP,Call,14.99,-270100,0.024405105,BRL,1,1/21/2022
BBDC4,OP,Put,20.07,-7500,0.635649085,BRL,1,12/17/2021
MGLU3,ST,,,26000,6.984999657,BRL,1,
EMBR3,OP,Put,25.5,-9000,7.120229721,BRL,1,12/17/2021
BBDC3,OP,Put,16.99,-23000,0.795978367,BRL,1,1/21/2022
VIIA3,OP,Call,13.5,-10000,,BRL,1,12/17/2021
ABEV,OP,Call,15.82,-23800,0.52679348,BRL,1,12/17/2021
B3SA3,OP,Call,13.6,-118500,0.109284878,BRL,1,1/21/2022
YDUQ3,OP,Call,23,-17400,1.551359773,BRL,1,1/21/2022
MGLU3,OP,Put,11.49,26800,4.398526192,BRL,1,1/21/2022
VIIA3,OP,Put,7.8,-43300,2.546694756,BRL,1,12/17/2021
ABEV,OP,Call,16,-90700,0.805658817,BRL,1,1/21/2022
VALE3,OP,Call,85.97,600,0.07543087,BRL,1,12/17/2021
LAME4,OP,Call,6,-19800,0.270120978,BRL,1,1/21/2022
BRML3,OP,Put,7,120000,0.08313062,BRL,1,12/17/2021
B3SA3,OP,Call,11.31,2000,0.381663829,BRL,1,12/17/2021
BBAS,OP,Put,37.12,94200,5.455165386,BRL,1,12/17/2021
VALE3,OP,Put,58.97,-20000,0.884443223,BRL,1,1/21/2022
MULT3,OP,Put,18.5,36800,0.494119972,BRL,1,12/17/2021
TAEE11,ST,,,522,36.00499725,BRL,1,
EQTL,OP,Call,22.5,-1800,1.406198144,BRL,1,1/21/2022
EQTL,OP,Call,22.53,-5900,0.830124259,BRL,1,12/17/2021
BRKM5,OP,Put,53,1200,3.49433136,BRL,1,1/21/2022
VALE3,OP,Put,55.47,-326400,0.562653303,BRL,1,1/21/2022
CSNA,OP,Call,24.73,-10500,0.248084202,BRL,1,12/17/2021
CSNA,OP,Put,20.73,-1000,0.622486293,BRL,1,12/17/2021
LAME4,OP,Call,5.1,59500,0.384768337,BRL,1,12/17/2021
YDUQ3,OP,Call,24,-20000,0.451219946,BRL,1,12/17/2021
ITSA4,OP,Put,9.74,21300,0.336637586,BRL,1,1/21/2022
LAME4,OP,Call,4.95,-20000,0.467387825,BRL,1,12/17/2021
PETR3,OP,Call,30.5,-2000,1.84679687,BRL,1,1/21/2022
CIEL3,OP,Put,3.86,13900,1.821444511,BRL,1,12/17/2021
VIIA3,OP,Call,12.5,-600,0.010703507,BRL,1,1/21/2022
VALE3,OP,Call,56.47,-200,14.42767429,BRL,1,12/17/2021
UGPA3,OP,Put,12.55,-300,0.129150912,BRL,1,12/17/2021
PCAR3,OP,Call,32,1000,0.044421788,BRL,1,1/21/2022
BOVA,OP,Call,126,-50000,0.075344063,BRL,1,2/18/2022
BRFS3,OP,Put,20.5,-59900,1.527087569,BRL,1,12/17/2021
CYRE3,OP,Put,14.5,-22600,1.739617944,BRL,1,1/21/2022
BRML3,OP,Put,8.8,800,1.107052207,BRL,1,12/17/2021
BBDC4,OP,Call,22.32,-1000,0.353248268,BRL,1,1/21/2022
VIIA3,ST,,,-6000,5.25,BRL,1,
ABEV,OP,Call,16.75,-21900,0.472802639,BRL,1,1/21/2022
BBDC4,OP,Put,32.32,1800,11.93992805,BRL,1,1/21/2022
GGBR4,OP,Put,27.9,5000,1.910401702,BRL,1,12/17/2021
BRKM5,OP,Call,55,-56600,1.673736691,BRL,1,12/17/2021
BBAS,OP,Call,33.62,-4000,0.356237739,BRL,1,12/17/2021
JBSS3,OP,Call,35.48,-21800,0.702633262,BRL,1,12/17/2021
VIIA3,OP,Put,26.75,-1100,21.40360832,BRL,1,12/17/2021
MGLU3,OP,Put,12.99,-23600,5.948304176,BRL,1,12/17/2021
B3SA3,OP,Call,11.06,28500,0.510799646,BRL,1,12/17/2021
MGLU3,OP,Put,16.74,10000,9.677242279,BRL,1,12/17/2021
BRDT3,OP,Put,23,-10100,2.100188971,BRL,1,1/21/2022
UGPA3,OP,Call,14.3,15000,0.880299807,BRL,1,1/21/2022
KLBN11,OP,Call,26.4,58200,0.123667851,BRL,1,12/17/2021
B3SA3,ST,,,680298,11.13500023,BRL,1,
MGLU3,OP,Put,8.99,110100,2.087560654,BRL,1,1/21/2022
BRFS3,OP,Put,21.5,-3500,2.530016184,BRL,1,1/21/2022
VALE3,OP,Put,75.61,33200,8.065458298,BRL,1,4/14/2022
ITSA4,OP,Put,10.72,83600,0.969627202,BRL,1,12/17/2021
ITSA4,OP,Call,9.72,143700,0.25013721,BRL,1,12/17/2021
BBDC3,OP,Call,18.99,61200,0.307486475,BRL,1,1/21/2022
EMBR3,OP,Put,10,100,0.505714357,BRL,1,1/20/2023
GGBR4,OP,Call,23.4,-22800,3.236316204,BRL,1,12/17/2021
GGBR4,OP,Call,30.15,50000,0.095055148,BRL,1,12/17/2021
ELET6,OP,Put,45.5,100,13.08829689,BRL,1,12/17/2021
BRFS3,OP,Put,20.5,-60800,1.826570511,BRL,1,1/21/2022
VALE3,OP,Call,100.47,171600,0.017411809,BRL,1,12/17/2021
VALE3,OP,Put,100.47,5600,28.83798218,BRL,1,1/21/2022
ABEV,OP,Put,16.9,10000,1.328576803,BRL,1,2/18/2022
CSNA,OP,Put,22.23,9200,1.270901442,BRL,1,12/17/2021
PETR4,OP,Call,19.74,-1600,9.935097694,BRL,1,12/17/2021
VALE3,OP,Call,43.21,-19600,29.73648453,BRL,1,5/20/2022
VALE3,OP,Call,50.47,-1300,20.30138206,BRL,1,12/17/2021
MGLU3,OP,Put,15.99,15000,8.80178833,BRL,1,1/21/2022
VALE3,OP,Call,87.97,14100,0.396528751,BRL,1,1/21/2022
VIIA3,OP,Call,6.8,70200,0.036136329,BRL,1,12/17/2021
YDUQ3,OP,Put,26,82000,4.061833858,BRL,1,12/17/2021
BRDT3,OP,Call,24.72,21100,0.055068698,BRL,1,12/17/2021
ELET3,OP,Put,32.05,900,0.815473855,BRL,1,12/17/2021
ABBV,OP,Put,110,300,2.112036943,USD,100,1/21/2022
ABEV,OP,Put,17.32,57900,1.400559187,BRL,1,12/17/2021
PCAR3,OP,Put,25,-2200,3.043299198,BRL,1,12/17/2021
BBAS,OP,Call,31.46,-72500,1.937607646,BRL,1,1/21/2022
BBAS,OP,Put,32.12,85200,1.264084935,BRL,1,12/17/2021
ABBV,OP,Put,115,150,3.838490486,USD,100,1/21/2022
ITUB4,OP,Put,25.66,10300,3.207278728,BRL,1,12/17/2021
MGLU3,OP,Call,13.49,-60800,0.030103533,BRL,1,1/21/2022
PETR4,OP,Call,30.6,237700,1.361079097,BRL,1,1/21/2022
VALE3,OP,Put,86.47,63400,15.4000473,BRL,1,1/21/2022
JBSS3,OP,Put,37.98,2200,4.10815382,BRL,1,1/21/2022
BBSE,OP,Call,22.98,19600,0.036375258,BRL,1,12/17/2021
VALE3,OP,Call,84.47,20900,0.096613243,BRL,1,12/17/2021
BRML3,OP,Put,7.8,-55500,0.349107623,BRL,1,12/17/2021
ITSA4,OP,Call,10.22,158400,0.065510586,BRL,1,12/17/2021
VIIA3,OP,Put,16,34400,10.69794559,BRL,1,12/17/2021
VALE3,OP,Put,35.47,220500,0.073320471,BRL,1,1/21/2022
BBAS,OP,Put,31.96,-44300,1.665260196,BRL,1,1/21/2022
ABEV,OP,Call,20,65000,0.028729904,BRL,1,1/21/2022
BBAS,OP,Put,33.21,200,2.349949121,BRL,1,1/21/2022
VIIA3,OP,Put,15.25,2700,9.951040268,BRL,1,12/17/2021
